time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
15759.991003	31.878138	1.371877	-0.058460	99
15762.782156	31.959494	1.371885	-0.057763	101
15765.571970	32.064644	1.371603	-0.057219	103
15768.359732	32.124222	1.373633	-0.057308	105
15771.145815	32.001778	1.378790	-0.057878	107
15773.929128	31.148886	1.377640	-0.058387	109
15776.712130	30.078016	1.368615	-0.056861	111
15779.500338	30.093069	1.357930	-0.053983	113
15782.294019	31.114613	1.359245	-0.052807	115
15785.088419	31.944611	1.364967	-0.053437	117
15787.883241	32.286438	1.362165	-0.054339	119
15790.671769	32.397976	1.362198	-0.055215	121
15793.458410	32.221828	1.363764	-0.056322	123
15796.241696	31.406668	1.366093	-0.056332	125
15799.024941	30.542511	1.361513	-0.055406	127
15801.810253	30.156515	1.353334	-0.053881	129
15804.597720	30.226191	1.346581	-0.053080	131
15807.387361	30.516600	1.346643	-0.052637	133
15810.176023	30.747610	1.346160	-0.052637	135
15812.963870	30.883551	1.344976	-0.052917	137
15815.752665	31.017567	1.343323	-0.053143	139
15818.544062	31.160933	1.340139	-0.053878	141
15821.337643	31.320080	1.337642	-0.054522	143
15824.132123	31.316122	1.333140	-0.054403	145
15826.924663	31.183876	1.331073	-0.053497	147
15829.714799	30.996828	1.331678	-0.052699	149
15832.502024	30.805696	1.338343	-0.051626	151
15835.287300	30.754501	1.343307	-0.050697	153
15838.070252	30.891552	1.344944	-0.050331	155
15840.853639	31.104576	1.339341	-0.050957	157
15843.639843	31.156151	1.328866	-0.052328	159
15846.431565	31.091612	1.324763	-0.053262	161
15849.225083	31.153931	1.321333	-0.053080	163
15852.017743	31.209856	1.322896	-0.052592	165
15854.807181	31.242302	1.322763	-0.052336	167
15857.595261	31.160486	1.324362	-0.052477	169
15860.379942	30.693087	1.326337	-0.052814	171
15863.164611	29.946150	1.322551	-0.052379	173
15865.949168	29.452755	1.314281	-0.050936	175
15868.739383	29.820477	1.309065	-0.048923	177
15871.534334	30.634968	1.312196	-0.048526	179
15874.328530	31.064568	1.315692	-0.048979	181
15877.120211	31.301580	1.313952	-0.049267	183
15879.911809	31.374256	1.309310	-0.049832	185
15882.700379	31.477297	1.306170	-0.050097	187
15885.488377	31.465887	1.305232	-0.050421	189
15888.275506	31.307409	1.307459	-0.050634	191
15891.059668	30.887480	1.309335	-0.050920	193
15893.844511	30.394747	1.309527	-0.050579	195
15896.629578	29.917171	1.303980	-0.049933	197
15899.415267	29.707609	1.298347	-0.049166	199
15902.203000	29.755875	1.295740	-0.048613	201
15904.991581	29.875450	1.294780	-0.048736	203
15907.780437	30.070618	1.292998	-0.048389	205
15910.569533	30.135880	1.291348	-0.048619	207
15913.359771	30.301134	1.290183	-0.048847	209
15916.151518	30.521582	1.288765	-0.049217	211
15918.944484	30.656878	1.285685	-0.049471	213
15921.737095	30.644182	1.283928	-0.049400	215
15924.528242	30.616905	1.281306	-0.048849	217
15927.319375	30.539650	1.278588	-0.048459	219
15930.108621	30.431597	1.278475	-0.048029	221
15932.897631	30.314264	1.278752	-0.047557	223
15935.685160	30.174620	1.282917	-0.047021	225
15938.471502	30.090948	1.285569	-0.046492	227
15941.256815	30.066181	1.287433	-0.045865	229
15944.041065	30.164776	1.287570	-0.045285	231
15946.824439	30.329929	1.282544	-0.045856	233
15949.610499	30.419024	1.273359	-0.046694	235
15952.400531	30.274508	1.269592	-0.047443	237
15955.192616	30.268469	1.268113	-0.047423	239
15957.984883	30.320280	1.267102	-0.047302	241
15960.775271	30.297480	1.268559	-0.046847	243
15963.563216	30.154190	1.269909	-0.046989	245
15966.349197	29.762474	1.269664	-0.046896	247
15969.133842	29.205956	1.264959	-0.046397	249
15971.920063	28.929918	1.257710	-0.045189	251
15974.709862	29.183756	1.254012	-0.043957	253
15977.502713	29.746946	1.256177	-0.043485	255
15980.296256	30.188639	1.259709	-0.043607	1
15983.088475	30.271378	1.260230	-0.044151	3
15985.879588	30.339813	1.258925	-0.044196	5
15988.669808	30.329891	1.257178	-0.044176	7
15991.459230	30.319675	1.255103	-0.044295	9
15994.248423	30.269400	1.252700	-0.044148	11
15997.038216	30.273903	1.249993	-0.044215	13
15999.826393	30.294544	1.248111	-0.044339	15
16002.614661	30.296356	1.245618	-0.044371	17
16005.403555	30.287743	1.242988	-0.044436	19
16008.192268	30.227720	1.240955	-0.044255	21
16010.981943	30.268658	1.240278	-0.044300	23
16013.768864	30.266361	1.240177	-0.044256	25
